route_id,agency_id,route_short_name,route_long_name,route_type,transport_type,circular,urban,night
1558,orgp,686А,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ДЕР. МУХОВИЦЫ",3,bus,0,0,0
1559,orgp,686Б,ДЕР.МУХОВИЦЫ -ДЕР. ГОРКИ,3,bus,0,0,0
1560,orgp,687,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ДЕР. ВИЛЬПОВИЦЫ",3,bus,0,0,0
1561,orgp,694,"г.Ломоносов,вокзал- дер.Лопухинка",3,bus,0,0,0
1602,orgp,57,"МАЛАЯ БАЛКАНСКАЯ УЛ. - СТ. МЕТРО "" ВОЛКОВСКАЯ""",3,bus,0,1,0
1620,orgp,159,"АВТОБУСНАЯ СТАНЦИЯ ""М.БАЛКАНСКАЯ УЛ."" - РОЩИНСКАЯ УЛ.",3,bus,0,1,0
1665,orgp,3АЛ,"ОРАНИЕНБАУМСКИЙ ПР. - Г.ЛОМОНОСОВ, ВОКЗАЛ",3,bus,0,1,0
1667,orgp,6Л,"Г.ЛОМОНОСОВ, ВОКЗАЛ - ШВЕЙЦАРСКАЯ УЛ.",3,bus,0,1,0
1668,orgp,7Л,"Г. ЛОМОНОСОВ, ВОКЗАЛ - Г. ЛОМОНОСОВ, ВОКЗАЛ",3,bus,1,1,0
1670,orgp,14,"А.С. ""КРЕСТОВСКИЙ ОСТРОВ""-СТ. МЕТРО ""ВЫБОРГСКАЯ""",3,bus,0,1,0
1677,orgp,35А,"ДВИНСКАЯ УЛ. - СТАНЦИЯ МЕТРО""НАРВСКАЯ""",3,bus,0,1,0
1678,orgp,35,"КАНОНЕРСКИЙ ОСТРОВ - СТАНЦИЯ МЕТРО""НАРВСКАЯ""",3,bus,0,1,0
1694,orgp,63,"УЛ.КОСТЮШКО - СТ.МЕТРО ""КУПЧИНО""",3,bus,0,1,0
1699,orgp,191,"Р. ОККЕРВИЛЬ - СТ. МЕТРО ""ПЕТРОГРАДСКАЯ""",3,bus,0,1,0
1701,orgp,325,"Г.КОЛПИНО, ВОКЗАЛ - Г. ПАВЛОВСК, Ж/Д ВОКЗАЛ ",3,bus,0,1,0
1702,orgp,332,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - ПОС. САПЕРНЫЙ, МЕБЕЛЬНЫЙ КОМБИНАТ ",3,bus,0,1,0
1706,orgp,361,ЗАВОДСКОЙ ПР. - ЗАВОДСКОЙ ПР. (КОЛЬЦЕВОЙ),3,bus,1,1,0
1707,orgp,362,ЗАВОДСКОЙ ПР. - ЗАВОДСКОЙ ПР. (КОЛЬЦЕВОЙ),3,bus,1,1,0
1714,orgp,371,"г.ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - ЕКАТЕРИНИНСКИЙ ДВОРЕЦ",3,bus,0,1,0
1715,orgp,373,"Г. ПУШКИН,АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - ГУММОЛОСАРЫ",3,bus,0,1,0
1718,orgp,378,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - Ж.-Д. СТ. АЛЕКСАНДРОВСКАЯ ",3,bus,0,1,0
1719,orgp,379,"Г.ПАВЛОВСК, ВОКЗАЛ - УЛ. ОБОРОНЫ",3,bus,0,1,0
1720,orgp,380,"Г. ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - СТАРОГАТЧИНСКОЕ ШОССЕ, Д.2",3,bus,0,1,0
1723,orgp,383,"Г.ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - Г.ПАВЛОВСК, ЗВЕРИНИЦКАЯ УЛ.",3,bus,0,1,0
1724,orgp,348,"Г. ЛОМОНОСОВ, ВОКЗАЛ - ПТИЦЕФАБРИКА ""КРАСНЫЕ ЗОРИ""",3,bus,0,1,0
1725,orgp,384,"Г.ПУШКИН,АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - МОСКОВСКОЕ ШОССЕ",3,bus,0,1,0
1726,orgp,386,"Г.КОЛПИНО,ВОКЗАЛ - Г. КОЛПИНО, ОБОРОННАЯ УЛ.",3,bus,0,1,0
1727,orgp,167,"А/С ""ЖЕНИ ЕГОРОВОЙ"" - САДОВОДСТВО ""КЛИМОВЕЦ""",3,bus,0,1,0
1728,orgp,387,"Г.КОЛПИНО, ВОКЗАЛ - ЗАГОРОДНАЯ УЛ.",3,bus,0,1,0
1729,orgp,389,"Г.КОЛПИНО, ЗАВОДСКОЙ ПР. - ЗАГОРОДНАЯ УЛ.",3,bus,0,1,0
1730,orgp,390,"Г.КОЛПИНО, ЗАВОДСКОЙ ПР. - Г. КОЛПИНО, ВОКЗАЛ",3,bus,0,1,0
1734,orgp,54,МАЛАЯ БАЛКАНСКАЯ УЛ. - ПЛ. ПРОЛЕТАРСКОЙ ДИКТАТУРЫ,3,bus,0,1,0
1736,orgp,59,"ЗВЕЗДНАЯ УЛ. - СТ.М.""БУХАРЕСТСКАЯ""",3,bus,0,1,0
1738,orgp,64,Звездная ул. - ж.-д. платформа Воздухоплавательный парк,3,bus,0,1,0
1739,orgp,64А,Звездная ул. - Рощинская ул.,3,bus,0,1,0
1740,orgp,76,Ж.-Д.СТ.МОСКОВСКАЯ СОРТИРОВОЧНАЯ - МОСКОВСКИЙ ВОКЗАЛ,3,bus,0,1,0
1742,orgp,120,"СТ. МЕТРО ""СТАРАЯ ДЕРЕВНЯ"" - ГОРСКОЕ КЛАДБИЩЕ",3,bus,0,1,0
1744,orgp,84,Ж.-Д. СТАНЦИЯ ПЕСОЧНАЯ - ПОС. НОВОСЕЛКИ,3,bus,0,0,0
1746,orgp,352,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - УНИВЕРСИТЕТ, УЛЬЯНОВСКАЯ УЛ.",3,bus,0,1,0
1747,orgp,91,Ж.- Д.СТ. СОРТИРОВОЧНАЯ - МОСКОВСКИЙ ВОКЗАЛ ,3,bus,0,1,0
1748,orgp,493,Г.ПАВЛОВСК - ПОС.АННОЛОВО,3,bus,0,0,0
1749,orgp,94,"АВТОБУСНАЯ СТАНЦИЯ ""РУЧЬИ"" - СТ. МЕТРО ""ЧЁРНАЯ РЕЧКА""",3,bus,0,1,0
1751,orgp,347,"Г. ЛОМОНОСОВ, ВОКЗАЛ - КЛАДБИЩЕ ""ИЛИКИ""",3,bus,0,1,0
1752,orgp,540,"Г.КОЛПИНО, ЗАВОДСКОЙ ПР. - ПОС. НИКОЛЬСКОЕ, ЗАВОД ""СОКОЛ""",3,bus,0,0,0
1755,orgp,544,"Г.КОЛПИНО, ВОКЗАЛ-СОВХОЗ ""ИМ.ТЕЛЬМАНА"" - ПОС.ВОЙСКОРОВО",3,bus,0,0,0
1767,orgp,144,Ж.-Д. СТ. КРАСНОЕ СЕЛО - ОКТЯБРЬСКАЯ УЛ.,3,bus,0,1,0
1768,orgp,477,Ж.-Д. СТ. КРАСНОЕ СЕЛО - ДЕР. ВИЛЛОЗИ,3,bus,0,1,0
1769,orgp,547,Ж.-Д. СТ. КРАСНОЕ СЕЛО - ДЕР. ТЕРВОЛОВО,3,bus,0,0,0
1770,orgp,146,СТ. КРАСНОЕ СЕЛО - ОКТЯБРЬСКИЙ ГОРОДОК,3,bus,0,1,0
1771,orgp,147,Ж.-Д. СТ. КРАСНОЕ СЕЛО - ЗАРЕЧНАЯ УЛ.,3,bus,0,1,0
1772,orgp,454,Ж.-Д. СТ. КРАСНОЕ СЕЛО - ДЕР. ДЯТЛИЦЫ,3,bus,0,1,0
1773,orgp,454А,Ж.-Д. СТ. КРАСНОЕ СЕЛО - ДЕР. ГЛЯДИНО,3,bus,0,1,0
1774,orgp,149,"Ж.-Д.СТАНЦИЯ КРАСНОЕ СЕЛО-ГЕОЛОГИЧЕСКАЯ УЛ., 75",3,bus,0,1,0
1775,orgp,149А,Ж.-Д. СТ. КРАСНОЕ СЕЛО - УЛ. СПИРИНА,3,bus,0,1,0
1776,orgp,442,Ж.-Д. СТ. КРАСНОЕ СЕЛО - ДЕР. АННИНО,3,bus,0,1,0
1777,orgp,458,Ж.-Д. СТ. КРАСНОЕ СЕЛО - ДЕР. РАЗБЕГАЕВО,3,bus,0,1,0
1778,orgp,442А,"САНКТ-ПЕТЕРБУРГ, Ж.-Д. СТ. ГОРЕЛОВО - ДЕР. АННИНО",3,bus,0,1,0
1460,orgp,104,"АВТОБУСНАЯ СТАНЦИЯ  ""УЛ. ЖЕНИ ЕГОРОВОЙ"" - ПОС. ЮККИ",3,bus,0,1,0
1482,orgp,98,"АВТОБУСНАЯ СТАНЦИЯ "" ПР. КУЛЬТУРЫ""- СТ. МЕТРО ""ЧЕРНАЯ РЕЧКА"" ",3,bus,0,1,0
1541,orgp,335,"Г. КОЛПИНО, ЛЕНИНГРАДСКАЯ УЛ. - ДОРОГА НА ПОС. МЕТАЛЛОСТРОЙ, Д.3а",3,bus,0,1,0
1501,orgp,176," АВТОСТАНЦИЯ ""РУЧЬИ"" - АВТОСТАНЦИЯ ""ПР. КУЛЬТУРЫ""",3,bus,0,1,0
1502,orgp,567,"А/С ""ЖЕНИ ЕГОРОВОЙ"" - ПОС. АГАЛАТОВО - ПОС. ЕЛИЗАВЕТИНКА",3,bus,0,0,0
1548,orgp,60,"ПРИДОРОЖНАЯ АЛЛЕЯ - СТ. МЕТРО ""ЛЕСНАЯ""",3,bus,0,1,0
1562,orgp,108,"АВТОБУСНАЯ СТАНЦИЯ ""КИРОВСКИЙ ЗАВОД"" - ВОЛХОНСКОЕ ШОССЕ",3,bus,0,1,0
1564,orgp,41,"УЛ.КОРАБЛЕСТРОИТЕЛЕЙ-СТ.МЕТРО""ВАСИЛЕОСТРОВСКАЯ""- УЛ.КОРАБЛЕСТРОИТЕЛЕЙ ",3,bus,1,1,0
1565,orgp,42,"УЛ.КОРАБЛЕСТРОИТЕЛЕЙ - СТ.МЕТРО ""ВАСИЛЕОСТРОВСКАЯ"" - УЛ.КОРАБЛЕСТРОИТЕЛЕЙ",3,bus,1,1,0
1566,orgp,47,УЛ. КОРАБЛЕСТРОИТЕЛЕЙ - УНИВЕРСИТЕТСКАЯ НАБ.,3,bus,0,1,0
1603,orgp,161,УЛ. ПОДВОЙСКОГО - УЛ. ДЖОНА РИДА,3,bus,0,1,0
1681,orgp,44,"РЕПИЩЕВА УЛ. - СТ. МЕТРО ""УДЕЛЬНАЯ""",3,bus,0,1,0
1685,orgp,151,НАЛИЧНАЯ УЛ. - БОЛЬШОЙ ПР. В.О.- ПР. КИМа - НАЛИЧНАЯ УЛ.(КОЛЬЦЕВОЙ),3,bus,1,1,0
1686,orgp,152,"НАЛИЧНАЯ УЛ. - ПР. КИМа - БОЛЬШОЙ ПР. В.О. - НАЛИЧНАЯ УЛ.,(КОЛЬЦЕВОЙ)",3,bus,1,1,0
1688,orgp,179,"Г. ПАВЛОВСК, ВОКЗАЛ - ЗВЕЗДНАЯ УЛ.",3,bus,0,1,0
1689,orgp,181,УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА,3,bus,0,1,0
1698,orgp,97,ТРОИЦКОЕ ПОЛЕ - УЛ. КОЛЛОНТАЙ,3,bus,0,1,0
1703,orgp,336,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - ПОС. ПОНТОННЫЙ, ШЛИССЕЛЬБУРГСКОЕ ШОССЕ",3,bus,0,1,0
1704,orgp,337,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - ДОРОГА НА ПОС. МЕТАЛЛОСТРОЙ, Д.3а",3,bus,0,1,0
1705,orgp,338,"Г. ПАВЛОВСК, ВОКЗАЛ - ПОС. ДИНАМО ",3,bus,0,1,0
1708,orgp,364,"Г. КОЛПИНО, ЗАВОДСКОЙ ПР. - КОМБИНАТ СТРОИТЕЛЬНЫХ МАТЕРИАЛОВ",3,bus,0,1,0
1779,orgp,458А,Ж.-Д. СТ. ГОРЕЛОВО - ДЕР. ИННОЛОВО,3,bus,0,1,0
1780,orgp,458Б,Ж.-Д. СТ. КРАСНОЕ СЕЛО - ДЕР. ИННОЛОВО,3,bus,0,1,0
1781,orgp,443,Ж.-Д. СТ. КРАСНОЕ СЕЛО - ДЕР. РОПША,3,bus,0,1,0
1782,orgp,129А,"Ж.-Д. СТ. СЕРГИЕВО - УЛ. КАЛИНИНА, 51",3,bus,0,1,0
1783,orgp,461,Ж.-Д. СТ. СЕРГИЕВО - ДЕР. АННИНО,3,bus,0,1,0
1784,orgp,462,Ж.-Д. СТ. СЕРГИЕВО - СТРЕЛЬНИНСКИЙ ЛЕСОПИТОМНИК,3,bus,0,1,0
1785,orgp,357,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - ДЕР. МАРЬИНО",3,bus,0,1,0
1786,orgp,357А,"Г. ПЕТРОДВОРЕЦ. ВОКЗАЛ - ПТИЦЕФАБРИКА ""КРАСНЫЕ ЗОРИ""",3,bus,0,1,0
1787,orgp,344,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - ОАО ""ПЕТЕРГОФАВТОТРАНС"" (СЕЗОННЫЙ)",3,bus,0,1,0
1788,orgp,350,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ",3,bus,1,1,0
1789,orgp,353,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - Ж.-Д. СТ. СТАРЫЙ ПЕТЕРГОФ",3,bus,0,1,0
1790,orgp,354,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - УНИВЕРСИТЕТ, УЛЬЯНОВСКАЯ УЛ.",3,bus,0,1,0
1791,orgp,463,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - 5-Й КМ БЕТОННОЙ ДОРОГИ",3,bus,0,0,0
1792,orgp,463А,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - ДЕР. ЛОПУХИНКА",3,bus,0,0,0
1801,orgp,121,"АС ""ЖЕНИ ЕГОРОВОЙ"" - УЛ. РУСТАВЕЛИ",3,bus,0,1,0
1802,orgp,122,"РЕПИЩЕВА УЛ. - СТ. МЕТРО ""ЧЕРНАЯ РЕЧКА""",3,bus,0,1,0
1805,orgp,489,"Г.ПЕТРОДВОРЕЦ, ВОКЗАЛ - ГОСТИЛИЦЫ - ВИЛЬПОВИЦЫ - Г. ПЕТРОДВОРЕЦ",3,bus,1,0,0
1806,orgp,360,"Г. ПЕТРОДВОРЕЦ, ВОКЗАЛ - УНИВЕРСИТЕТСКИЙ ПР.",3,bus,0,1,0
1809,orgp,38,РЕПИЩЕВА УЛ. - ФИЗИКО-ТЕХНИЧЕСКИЙ ИНСТИТУТ ИМ. А.Ф.ИОФФЕ,3,bus,0,1,0
1811,orgp,215,"Г. КРОНШТАДТ, ПР. ЛЕНИНА - Г. СЕСТРОРЕЦК, УЛ. ВОЛОДАРСКОГО",3,bus,0,1,0
1820,orgp,150,"УЛ.КОСТЮШКО - ГОСПЛЕМЗАВОД ""ЛЕСНОЕ""",3,bus,0,1,0
1821,orgp,306,"Г. СЕСТРОРЕЦК , КУРОРТНАЯ УЛ. - ПАНСИОНАТ ""ДЮНЫ""",3,bus,0,1,0
1823,orgp,310,"Г.СЕСТРОРЕЦК - САНАТОРИЙ ""БЕЛЫЕ НОЧИ""",3,bus,0,1,0
1824,orgp,311,"Г. СЕСТРОРЕЦК, КУРОРТНАЯ УЛ. - Г. СЕСТРОРЕЦК,УЛ. ВОЛОДАРСКОГО (ТОЛЬКО В ОДНУ СТОРОНУ)",3,bus,0,1,0
1832,orgp,315,"Г. СЕСТРОРЕЦК, КУРОРТНАЯ УЛ. - Ж.-Д. СТАНЦИЯ ПЕСОЧНАЯ",3,bus,0,1,0
1828,orgp,307,"Г.СЕСТРОРЕЦК, КУРОРТНАЯ УЛ. - Ж.-Д.СТ. ГОРСКАЯ",3,bus,0,1,0
1831,orgp,314,"Г. СЕСТРОРЕЦК, КУРОРТНАЯ УЛ. - ПОС. БЕЛООСТРОВ, СЕСТРОРЕЦКОЕ ШОССЕ",3,bus,0,1,0
1839,orgp,552,"Г.ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС.ИЛЬИЧЕВО, ДОМ-МУЗЕЙ В.И.ЛЕНИНА",3,bus,0,0,0
1840,orgp,552А,"Г.ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС.ИЛЬИЧЕВО, ДОМ-МУЗЕЙ В.И.ЛЕНИНА",3,bus,0,0,0
1843,orgp,322,"Г. ЗЕЛЕНОГОРСК, ВОКЗАЛЬНАЯ ПЛ. - ПОС. РЕШЕТНИКОВО",3,bus,0,1,0
1846,orgp,420А,"Г.ЗЕЛЕНОГОРСК, ВОКЗАЛ - ПОС.ОЗЕРКИ",3,bus,0,0,0
1855,orgp,67Б,ДВИНСКАЯ УЛ. - БАЛТИЙСКИЙ ВОКЗАЛ,3,bus,0,1,0
1859,orgp,380Э,"Г.ПУШКИН, ВОКЗАЛ - СТАРОГАТЧИНСКОЕ ШОССЕ, Д. 2",3,bus,0,1,0
1880,orgp,376,"Г.ПУШКИН, АВТОБУСНАЯ СТАНЦИЯ ""ЖЕЛЕЗНОДОРОЖНАЯ УЛ."" - КРАСНОСЕЛЬСКОЕ ШОССЕ",3,bus,0,1,0
1881,orgp,356А-Шк,неверный вариант,3,bus,0,1,0
1932,orgp,415Ш2,"Г.ЗЕЛЕНОГОРСК, ВОКЗАЛ - ЖИЛГОРОДОК - ШКОЛА № 455 - Д\С ""ПИОНЕР"" - Г.ЗЕЛЕНОГОРСК",3,bus,1,0,0
1973,orgp,72Ф,"Звездная ул. - ст.метро ""Кировский завод""",3,bus,0,1,0
2094,orgp,160,"А.С. ""КИРОВСКИЙ ЗАВОД"" - БАЛТИЙСКАЯ ЖЕМЧУЖИНА",3,bus,0,1,0
2132,orgp,170,ЛАХТИНСКИЙ РАЗЛИВ - РЕПИЩЕВА УЛ.,3,bus,0,1,0
2798,orgp,К-93,Школьная улица - Суздальский пр.,3,bus,0,1,0
2856,orgp,К-49,Дачный пр. - пр. Большевиков,3,bus,0,0,0
2895,orgp,К-217,"ст. метро ""Купчино""-бульв. Новаторов, д.13",3,bus,0,1,0
2900,orgp,К-352,"г. Петродворец, вокзал - г. Ломоносов, вокзал",3,bus,0,0,0
2904,orgp,К-102,"Станция метро ""Пр. Большевиков"" - Светлановский пр.",3,bus,0,1,0
2925,orgp,К-322,"ст. метро ""Ладожская"" - ст. метро ""Удельная""",3,bus,0,1,0
2929,orgp,К-220Б,"ст. метро ""Ломоносовская""-г. Колпино, Оборонная ул.",3,bus,0,1,0
2936,orgp,К-115,Сенная пл. - Канонерский о-в,3,bus,0,1,0
2955,orgp,К-329,"ст. метро ""Пр. Ветеранов"" - ж. -д. станция Сосновая Поляна",3,bus,0,1,0
2973,orgp,К-227,ж.-д.станция Сортировочная-ул.Пионерская,3,bus,0,1,0
2981,orgp,К-121,ул. Жени Егоровой - пр. Луначарского,3,bus,0,1,0
2984,orgp,К-400,"Финляндский вокзал - г. Зеленогорск, вокзал",3,bus,0,0,0
2986,orgp,К-232,"ст. метро ""Старая Деренвя""-Приморский пр., д.169",3,bus,0,1,0
2991,orgp,К-124,Прибалтийская пл. - Обводный кан.,3,bus,0,1,0
3012,orgp,К-517,"г. Пушкин, вокзал - г. Пушкин, вокзал",3,bus,1,0,0
3016,orgp,К-131,"станция метро ""Чкаловская"" - ж.-д. станция Ручьи",3,bus,0,1,0
3037,orgp,К-484,"Станция метро ""Кировский завод"" - Дер. Андреевка",3,bus,0,0,0
3044,orgp,К-247,"ст. метро ""Приморская""-Наличная ул.",3,bus,0,1,0
3075,orgp,К-149,"ст. метро ""Спортивная"" - Крематорий",3,bus,0,1,0
3076,orgp,К-158,"станция метро ""Комендантская площадь"" - Глухарская ул.",3,bus,0,0,0
3085,orgp,К-163,"станция метро ""Чернышевская"" - станция метро ""Проспект Большевиков""",3,bus,0,0,0
3095,orgp,К-153,"ТЦ ""МЕГА Дыбенко"" - пр. Косыгина",3,bus,0,1,0
3096,orgp,К-519,"г. Пушкин, вокзал - Казанское кладбище",3,bus,0,0,0
3099,orgp,К-154,Прибалтийская пл. - Автовская ул.,3,bus,0,1,0
3100,orgp,К-166,"станция метро ""Старая Деревня"" - станция метро ""Старая Деревня""",3,bus,0,0,0
3104,orgp,К-169,"пл. Стачек - Станция метро ""Петроградская""",3,bus,0,0,0
3112,orgp,К-271,"ст. метро ""Ладожская"" - Выборгский рынок",3,bus,0,1,0
3119,orgp,К-260,"Ж.-д. станция Предпортовая - Станция метро ""Ломоносовская""",3,bus,0,0,0
3121,orgp,К-273,"ул.Одоевского - ст. метро ""Горьковская""",3,bus,0,1,0
3137,orgp,К-172,"Станция метро ""Пионерская"" - на пересечении Шуваловского пр. и Мебельной ул.",3,bus,0,1,0
3279,orgp,1946,река Оккервиь - пл. Александра Невского,3,bus,0,1,0
3301,orgp,1М,"А.С. ""ПР. КУЛЬТУРЫ"" - А.С.""ПР. МАРШАЛА ЖУКОВА""",3,bus,0,1,1
2836,orgp,К-346,Прибалтийская пл. - Суздальский пр.,3,bus,0,1,0
2840,orgp,К-94,"Камышовая ул., д. 56 - ул. Карпинского",3,bus,0,1,0
2860,orgp,К-50,"станция метро ""Черная речка"" - ул. Руставели",3,bus,0,0,0
2862,orgp,К-51,"БКЗ ""Октябрьский"" - ж.-д. станция Пискаревка",3,bus,0,0,0
2872,orgp,К-99,ул. Жени Егоровой - пос. Бугры,3,bus,0,1,0
2905,orgp,К-367,на пересечении Парашютной ул. и ул. Маршала Новикова - Брюсовская ул.,3,bus,0,0,0
2920,orgp,К-366,"г. Колпино, вокзал - совхоз им. Тельмана",3,bus,0,0,0
2930,orgp,К-372,"станция метро ""Старая Деревня"" - Коломяжский пр.",3,bus,0,0,0
2935,orgp,К-375,"г. Пушкин, вокзал - ж.-д. станция Александровская",3,bus,0,0,0
2959,orgp,К-417,"Станция метро ""Черная речка"" - г. Сестрорецк, Курортная ул.",3,bus,0,0,0
2962,orgp,К-383,"М. Карпатская ул. - станция метро ""Купчино""",3,bus,0,0,0
2970,orgp,К-224,"ст. метро ""Ленинский проспект""-ж.д. станция Старый Петергоф",3,bus,0,1,0
2990,orgp,К-235,"ст.метро ""Проспект Ветеранов""-пр.Героев",3,bus,0,1,0
3006,orgp,К-403,"г. Красное Село, Кингисеппское шоссе - станция метро ""Московская""",3,bus,0,0,0
3013,orgp,К-404,"Балтийский вокзал - г. Ломоносов, ул. Победы",3,bus,0,0,0
3038,orgp,К-133,"станция метро ""Черная речка"" - Школьная ул., д. 128 ",3,bus,0,1,0
3045,orgp,К-156,ж.-д. станция Ржевка - Синопская наб.,3,bus,0,0,0
3055,orgp,К-143,"Боткинская ул. - пос. Бугры, разворотное кольцо на Шоссейной ул.",3,bus,0,1,0
3077,orgp,К-485,"Ул. Подвойского - Садоводство ""Северная Самарка""",3,bus,0,0,0
3079,orgp,К-162,Капитанская ул. - Прибалтийская пл.,3,bus,0,0,0
3098,orgp,К-521,"г. Пушкин, вокзал - Совхоз Фёдоровское",3,bus,0,0,0
3105,orgp,К-253,"Станция метро ""Елизаровская"" - Станция метро ""Купчино""",3,bus,0,1,0
3117,orgp,К-259,"Станция метро ""Озерки"" - Ж.-д. станция Дибуны",3,bus,0,0,0
3120,orgp,К-275,"ст. метро ""Рыбацкое"" - пос. Металлострой, Центральная ул.",3,bus,0,0,0
3136,orgp,К-173,больница Святого Георгия - ул. Руднева,3,bus,0,1,0
2857,orgp,К-95,"На пересечении Гражданского пр. и Суздальского пр. - Станция метро ""Ладожская""",3,bus,0,1,0
2898,orgp,К-55,"станция метро ""Пионерская"" - Земский пер.",3,bus,0,0,0
2910,orgp,К-306,Казанский собор - ж.-д. станция Сосновая поляна,3,bus,0,1,0
2918,orgp,К-369,"станция метро ""Ладожская"" - станция метро ""Петроградская""",3,bus,0,0,0
2922,orgp,К-408,"Станция метро ""Проспект Просвещения"" - Сестрорецк, парк ""Дубки""",3,bus,0,0,0
2928,orgp,К-114,"станция метро ""Елизаровская"" - Счастливая ул.",3,bus,0,1,0
2964,orgp,К-118,"станция метро ""Ладожская"" - станция метро ""Удельная""",3,bus,0,1,0
2966,orgp,К-385,"Уткина Заводь - Станция метро ""Дыбенко""",3,bus,0,0,0
